file,type,line,function,complexity,rank
serin/d1_3_state_core/d2_3_model_system/d3_5_model_helpers/d6_1_thinking_filter.py,M,90,ThinkingFilter.has_thinking_tags,4,A
serin/d1_3_state_core/d2_3_model_system/d3_5_model_helpers/d6_1_thinking_filter.py,M,110,ThinkingFilter.extract_thinking,3,A
serin/d1_3_state_core/d2_3_model_system/d3_5_model_helpers/d6_1_thinking_filter.py,F,141,get_thinking_filter,2,A
serin/d1_3_state_core/d2_3_model_system/d3_5_model_helpers/d6_1_thinking_filter.py,M,48,ThinkingFilter.__init__,2,A
serin/d1_3_state_core/d2_3_model_system/d3_5_model_helpers/d6_1_thinking_filter.py,F,149,filter_thinking,1,A
serin/d1_3_state_core/d2_3_model_system/d3_5_model_helpers/d6_1_thinking_filter.py,F,164,filter_for_memory,1,A
serin/d1_3_state_core/d2_5_state_conversation/d3_2_message_context.py,C,17,MessageContext,1,A
serin/d1_3_state_core/d2_5_state_conversation/d3_1_dynamics_engine.py,M,63,ConversationDynamicsEngine.observe_message,25,D
serin/d1_3_state_core/d2_5_state_conversation/d3_1_dynamics_engine.py,M,142,ConversationDynamicsEngine.allocate_attention,18,C
serin/d1_3_state_core/d2_5_state_conversation/d3_1_dynamics_engine.py,C,40,ConversationDynamicsEngine,9,B
serin/d1_3_state_core/d2_5_state_conversation/d3_1_dynamics_engine.py,M,202,ConversationDynamicsEngine.decide_action,7,B
serin/d1_3_state_core/d2_5_state_conversation/d3_1_dynamics_engine.py,M,266,ConversationDynamicsEngine.sample_reaction_delay,4,A
serin/d1_3_state_core/d2_5_state_conversation/d3_1_dynamics_engine.py,M,291,ConversationDynamicsEngine.get_state_for_panel,4,A
serin/d1_3_state_core/d2_5_state_conversation/d3_1_dynamics_engine.py,M,243,ConversationDynamicsEngine._compute_hawkes_intensity,3,A
serin/d1_3_state_core/d2_5_state_conversation/d3_1_dynamics_engine.py,M,258,ConversationDynamicsEngine.sample_delay,2,A
serin/d1_3_state_core/d2_5_state_conversation/d3_1_dynamics_engine.py,M,43,ConversationDynamicsEngine.__init__,1,A
serin/d1_5_ops_tooling/d2_4_passive_monitor.py,M,53,PassiveMonitor.process_message,9,B
serin/d1_5_ops_tooling/d2_4_passive_monitor.py,C,22,PassiveMonitor,5,A
serin/d1_5_ops_tooling/d2_4_passive_monitor.py,M,23,PassiveMonitor.__init__,1,A
serin/d1_5_ops_tooling/d2_4_passive_monitor.py,M,112,PassiveMonitor.get_stats,1,A
serin/d1_5_ops_tooling/d2_5_voice_manager.py,M,136,TTSVoiceManager.validate_voice_file,11,C
serin/d1_5_ops_tooling/d2_5_voice_manager.py,M,200,TTSVoiceManager.load_voice,7,B
serin/d1_5_ops_tooling/d2_5_voice_manager.py,C,20,TTSVoiceManager,5,A
serin/d1_5_ops_tooling/d2_5_voice_manager.py,M,87,TTSVoiceManager.list_voices,5,A
serin/d1_5_ops_tooling/d2_5_voice_manager.py,M,118,TTSVoiceManager.get_voice_path,3,A
serin/d1_5_ops_tooling/d2_5_voice_manager.py,M,257,TTSVoiceManager.get_voice_info,3,A
serin/d1_5_ops_tooling/d2_5_voice_manager.py,M,276,TTSVoiceManager.get_stats,3,A
serin/d1_5_ops_tooling/d2_5_voice_manager.py,M,26,TTSVoiceManager.__init__,2,A
serin/d1_5_ops_tooling/d2_5_voice_manager.py,M,47,TTSVoiceManager._create_readme,2,A
serin/d1_5_ops_tooling/d2_5_voice_manager.py,M,239,TTSVoiceManager.clear_voice,2,A
serin/d1_5_ops_tooling/d2_3_hot_reloader.py,F,167,watch_loop,20,C
serin/d1_5_ops_tooling/d2_3_hot_reloader.py,F,39,get_mtimes,11,C
serin/d1_5_ops_tooling/d2_3_hot_reloader.py,F,128,handle_voice_receiver_build,9,B
serin/d1_5_ops_tooling/d2_3_hot_reloader.py,F,67,kill_bot,4,A
serin/d1_5_ops_tooling/d2_3_hot_reloader.py,F,111,handle_maturin_change,4,A
serin/d1_5_ops_tooling/d2_3_hot_reloader.py,F,31,get_py_files,3,A
serin/d1_5_ops_tooling/d2_3_hot_reloader.py,F,95,_run_cmd,3,A
serin/d1_5_ops_tooling/d2_3_hot_reloader.py,F,152,handle_restart,2,A
serin/d1_5_ops_tooling/d2_3_hot_reloader.py,F,159,handle_signal_file,2,A
serin/d1_5_ops_tooling/d2_3_hot_reloader.py,F,27,log,1,A
serin/d1_5_ops_tooling/d2_3_hot_reloader.py,F,82,start_bot,1,A
serin/d1_5_ops_tooling/d2_3_hot_reloader.py,F,225,_signal_handler,1,A
serin/d1_5_ops_tooling/d2_3_hot_reloader.py,F,231,main,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_3_panel_lifecycle.py,F,42,start_server,11,C
serin/d1_5_ops_tooling/d2_1_control_panel/d3_3_panel_lifecycle.py,C,96,WebSocketLogHandler,4,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_3_panel_lifecycle.py,M,99,WebSocketLogHandler.emit,3,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_3_panel_lifecycle.py,F,20,init_bot_state,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_3_panel_lifecycle.py,F,115,register_lifecycle_routes,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_4_panel_routes.py,F,49,register_enhanced_routes,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_4_panel_routes.py,C,18,SearchRequest,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_4_panel_routes.py,C,25,MemoryRequest,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_4_panel_routes.py,C,35,CleanupRequest,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_4_panel_routes.py,C,39,ConnectionTestRequest,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_4_panel_routes.py,C,43,ConfigUpdateRequest,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_1_panel_panels/d4_1_panel_control.py,C,9,_RouteApp,2,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_1_panel_panels/d4_1_panel_control.py,F,15,register_control_routes,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_1_panel_panels/d4_1_panel_control.py,M,10,_RouteApp.get,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_1_panel_panels/d4_1_panel_control.py,M,11,_RouteApp.post,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_1_panel_panels/d4_1_panel_control.py,M,12,_RouteApp.delete,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_1_panel_panels/d4_2_voice_routes/d5_3_voice_memory.py,F,14,register_voice_memory_routes,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_1_panel_panels/d4_2_voice_routes/d5_2_voice_tts.py,F,14,register_voice_tts_routes,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_1_panel_panels/d4_2_voice_routes/d5_4_voice_brain.py,F,21,register_voice_brain_routes,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_1_panel_panels/d4_2_voice_routes/d5_1_voice_channels.py,F,18,register_voice_channel_routes,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_1_panel_panels/d4_2_voice_routes/d5_5_voice_helpers/d6_1_voice_ops.py,F,98,_run_manual_sync,6,B
serin/d1_5_ops_tooling/d2_1_control_panel/d3_1_panel_panels/d4_2_voice_routes/d5_5_voice_helpers/d6_1_voice_ops.py,F,20,register_voice_ops_routes,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_1_core_routes/d6_1_memory_routes.py,F,37,register_memory_routes,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_1_core_routes/d6_1_memory_routes.py,C,22,FactSearchRequest,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_1_core_routes/d6_1_memory_routes.py,C,30,BeliefSearchRequest,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_1_core_routes/d6_2_personality_routes.py,F,14,register_personality_routes,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_1_core_routes/d6_3_ops_routes.py,F,122,_run_manual_sync,6,B
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_1_core_routes/d6_3_ops_routes.py,F,18,register_ops_routes,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_3_debug_routes/d6_2_debug_routes.py,F,25,store_prompt_debug,2,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_3_debug_routes/d6_2_debug_routes.py,F,49,update_last_prompt_debug,2,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_3_debug_routes/d6_2_debug_routes.py,F,56,_conn,2,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_3_debug_routes/d6_2_debug_routes.py,F,61,_rows,2,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_3_debug_routes/d6_2_debug_routes.py,F,65,register_debug_routes,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_3_debug_routes/d6_1_test_routes.py,F,90,_parse_test_output,17,C
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_3_debug_routes/d6_1_test_routes.py,F,16,register_test_routes,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_2_voice_routes/d6_1_missing_routes.py,F,90,_register_tts_routes,9,B
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_2_voice_routes/d6_1_missing_routes.py,F,199,_register_maintenance_routes,7,B
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_2_voice_routes/d6_1_missing_routes.py,F,18,_register_mood_routes,4,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_2_voice_routes/d6_1_missing_routes.py,F,279,register_missing_routes,3,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_6_routes/d5_2_voice_routes/d6_2_missing_routes_voice.py,F,31,_register_voice_routes,20,C
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,F,16,make_json_safe,12,C
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,F,150,security_middleware,10,B
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,F,196,get_gpu_vram_usage,9,B
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,F,220,get_request_metrics,4,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,F,192,get_component,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,C,47,ModelConfig,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,C,54,ChannelControl,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,C,59,VoiceChannelControl,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,C,65,VoiceLoad,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,C,69,SettingsUpdate,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,C,74,MemoryQuery,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,C,88,MemorySearchAdvanced,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,C,106,FactQuery,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,C,117,BeliefQuery,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_1_state_access.py,C,127,MoodUpdate,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_2_server_state.py,F,54,get_system_health,24,D
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_2_server_state.py,F,131,_get_current_stats,7,B
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_2_server_state.py,F,22,get_status,5,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_2_server_state.py,F,108,get_pipeline_status,2,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_2_server_state.py,F,17,homepage,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_2_server_state.py,F,49,get_stats,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_2_server_state.py,F,103,get_performance_metrics,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_3_server_status.py,F,67,get_system_health,17,C
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_3_server_status.py,F,116,get_current_stats,13,C
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_3_server_status.py,F,25,get_status,5,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_3_server_status.py,F,19,homepage,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_7_state/d5_3_server_status.py,F,61,get_stats,1,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_8_server/d5_2_server_websocket.py,F,20,websocket_endpoint,9,B
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_8_server/d5_2_server_websocket.py,F,57,_send_heartbeat,6,B
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_8_server/d5_2_server_websocket.py,F,78,broadcast_log,6,B
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_8_server/d5_2_server_websocket.py,F,100,broadcast_event,6,B
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_8_server/d5_1_server_controls.py,F,84,update_allowed_channels,5,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_8_server/d5_1_server_controls.py,F,106,update_full_config,5,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_8_server/d5_1_server_controls.py,F,22,get_model_info,3,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_8_server/d5_1_server_controls.py,F,37,load_model,3,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_8_server/d5_1_server_controls.py,F,52,start_background_processor,3,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_8_server/d5_1_server_controls.py,F,64,stop_background_processor,3,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_8_server/d5_1_server_controls.py,F,76,get_allowed_channels,3,A
serin/d1_5_ops_tooling/d2_1_control_panel/d3_2_panel_server/d4_8_server/d5_1_server_controls.py,F,98,get_full_config,2,A
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_2_tooling_background_summary.py,M,30,BackgroundProcessorSummarizationMixin._create_conversation_summary,15,C
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_2_tooling_background_summary.py,C,26,BackgroundProcessorSummarizationMixin,10,B
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_2_tooling_background_summary.py,M,182,BackgroundProcessorSummarizationMixin._calculate_importance,8,B
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_2_tooling_background_summary.py,M,135,BackgroundProcessorSummarizationMixin._store_summary,5,A
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_1_tooling_background.py,M,149,BackgroundProcessor._processing_loop,11,C
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_1_tooling_background.py,M,238,BackgroundProcessor._group_by_conversation,6,B
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_1_tooling_background.py,M,282,BackgroundProcessor.run_maintenance,6,B
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_1_tooling_background.py,C,36,BackgroundProcessor,5,A
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_1_tooling_background.py,M,72,BackgroundProcessor.start,3,A
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_1_tooling_background.py,M,98,BackgroundProcessor.stop,3,A
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_1_tooling_background.py,M,220,BackgroundProcessor._process_batch,3,A
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_1_tooling_background.py,M,109,BackgroundProcessor.queue_message,2,A
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_1_tooling_background.py,M,37,BackgroundProcessor.__init__,1,A
serin/d1_5_ops_tooling/d2_2_tooling_background/d5_1_tooling_background.py,M,300,BackgroundProcessor.get_stats,1,A
